dataset,budget_level,budget_seconds,method,run,seed,best_score,configs_evaluated,time_used
shuttle,high,600,hyperband,2,2,0.8793690114350006,206,246.87950706481936
shuttle,high,600,hyperband,3,3,0.8990297188066791,206,222.02463579177856
shuttle,high,600,hyperband,4,4,0.882111945933801,206,245.5166459083557
shuttle,high,600,hyperband,5,5,0.8971702847878037,206,280.25585198402405
shuttle,high,600,hyperband,6,6,0.8716132664161317,206,285.4413239955902
shuttle,high,600,hyperband,7,7,0.8919682471339311,206,236.06782126426697
shuttle,high,600,hyperband,8,8,0.8634442624205946,206,224.18414735794067
shuttle,high,600,hyperband,9,9,0.9204197549215326,206,280.44406819343567
creditcard,very_low,60,random_search,0,0,0.9112463208863576,10,61.849427938461304
creditcard,very_low,60,random_search,1,1,0.9176614515930296,17,59.311612367630005
creditcard,very_low,60,random_search,2,2,0.9172891446836626,12,59.63635993003845
creditcard,very_low,60,random_search,3,3,0.9245859598133358,17,58.771260261535645
creditcard,very_low,60,random_search,4,4,0.915569570167125,12,57.3799409866333
creditcard,very_low,60,random_search,5,5,0.9149848250805136,13,61.913124084472656
creditcard,very_low,60,random_search,6,6,0.9283756946251298,11,68.11528396606445
creditcard,very_low,60,random_search,7,7,0.9287112754153763,18,64.47596788406372
creditcard,very_low,60,random_search,8,8,0.9208563535683773,15,58.99185585975647
creditcard,very_low,60,random_search,9,9,0.9057246628918216,7,64.03938627243042
creditcard,very_low,60,sha,0,0,0.9218776387546138,40,43.56255912780762
creditcard,very_low,60,sha,1,1,0.919132605870008,40,35.70004200935364
creditcard,very_low,60,sha,2,2,0.925174647139186,40,37.09947896003723
creditcard,very_low,60,sha,3,3,0.9259712289817612,40,38.31154012680054
creditcard,very_low,60,sha,4,4,0.9235769335724838,40,49.38578462600708
creditcard,very_low,60,sha,5,5,0.9250118584782508,40,49.12018799781799
creditcard,very_low,60,sha,6,6,0.9310133518458716,40,35.91231608390808
creditcard,very_low,60,sha,7,7,0.9189161561236876,40,31.661887884140015
creditcard,very_low,60,sha,8,8,0.9235934229954932,40,34.75071096420288
creditcard,very_low,60,sha,9,9,0.9225095513407472,40,45.63933277130127
creditcard,very_low,60,hyperband,0,0,0.9218776387546138,120,61.21845102310181
creditcard,very_low,60,hyperband,1,1,0.925174647139186,121,60.84647083282471
creditcard,very_low,60,hyperband,2,2,0.925174647139186,125,60.0015869140625
creditcard,very_low,60,hyperband,3,3,0.9217148500936788,120,63.166600942611694
creditcard,very_low,60,hyperband,4,4,0.9187336879087028,118,66.50804805755615
creditcard,very_low,60,hyperband,5,5,0.9250118584782508,112,60.02581310272217
creditcard,very_low,60,hyperband,6,6,0.9250118584782508,121,62.26896119117737
creditcard,very_low,60,hyperband,7,7,0.925174647139186,120,61.01726794242859
creditcard,very_low,60,hyperband,8,8,0.928399762652568,118,61.457435846328735
creditcard,very_low,60,hyperband,9,9,0.9225095513407472,121,62.428290128707886
creditcard,low,120,random_search,0,0,0.9207912839219636,19,114.42760515213013
creditcard,low,120,random_search,1,1,0.9263360840336295,30,114.7202010154724
creditcard,low,120,random_search,2,2,0.9225095513407472,23,114.5545027256012
creditcard,low,120,random_search,3,3,0.9245859598133358,26,116.7552251815796
creditcard,low,120,random_search,4,4,0.915569570167125,20,114.42584013938904
creditcard,low,120,random_search,5,5,0.9259712289817612,27,115.95677995681764
creditcard,low,120,random_search,6,6,0.9283756946251298,20,115.28200006484984
creditcard,low,120,random_search,7,7,0.9287112754153763,29,126.56471705436708
creditcard,low,120,random_search,8,8,0.9208563535683773,26,115.4409317970276
creditcard,low,120,random_search,9,9,0.915569570167125,17,116.93088698387146
creditcard,low,120,sha,0,0,0.9218776387546138,40,44.041860818862915
creditcard,low,120,sha,1,1,0.919132605870008,40,35.6591010093689
creditcard,low,120,sha,2,2,0.925174647139186,40,36.239636182785034
creditcard,low,120,sha,3,3,0.9259712289817612,40,38.24913787841797
creditcard,low,120,sha,4,4,0.9235769335724838,40,48.51296305656433
creditcard,low,120,sha,5,5,0.9250118584782508,40,48.146430253982544
creditcard,low,120,sha,6,6,0.9310133518458716,40,35.89406704902649
creditcard,low,120,sha,7,7,0.9189161561236876,40,32.14500403404236
creditcard,low,120,sha,8,8,0.9235934229954932,40,34.25827407836914
creditcard,low,120,sha,9,9,0.9225095513407472,40,46.10767197608948
creditcard,low,120,hyperband,0,0,0.925102754267996,176,120.55884599685668
creditcard,low,120,hyperband,1,1,0.925174647139186,170,121.66285395622252
creditcard,low,120,hyperband,2,2,0.9315800184393525,183,120.71115803718568
creditcard,low,120,hyperband,3,3,0.925174647139186,180,121.109041929245
creditcard,low,120,hyperband,4,4,0.9240819826665084,170,130.4206600189209
creditcard,low,120,hyperband,5,5,0.9250118584782508,167,126.77864003181458
creditcard,low,120,hyperband,6,6,0.925102754267996,187,121.69644594192503
creditcard,low,120,hyperband,7,7,0.9262040899637344,178,120.66262984275818
creditcard,low,120,hyperband,8,8,0.9308186176420832,183,120.015300989151
creditcard,low,120,hyperband,9,9,0.928644368995177,184,120.1866660118103
creditcard,medium,300,random_search,0,0,0.9207912839219636,52,286.93714785575867
creditcard,medium,300,random_search,1,1,0.9263360840336295,61,287.47120428085327
creditcard,medium,300,random_search,2,2,0.925174647139186,62,291.9305770397186
creditcard,medium,300,random_search,3,3,0.9274303386856056,61,297.07541704177856
creditcard,medium,300,random_search,4,4,0.9308186176420832,59,287.6845557689667
creditcard,medium,300,random_search,5,5,0.9259712289817612,55,287.20092272758484
creditcard,medium,300,random_search,6,6,0.9283756946251298,49,285.8785328865051
creditcard,medium,300,random_search,7,7,0.9287112754153763,56,292.31273770332336
creditcard,medium,300,random_search,8,8,0.9208563535683773,57,300.8844509124756
creditcard,medium,300,random_search,9,9,0.925174647139186,52,285.62886595726013
creditcard,medium,300,sha,0,0,0.9218776387546138,40,42.48473000526428
creditcard,medium,300,sha,1,1,0.919132605870008,40,35.27909016609192
creditcard,medium,300,sha,2,2,0.925174647139186,40,37.11080694198608
creditcard,medium,300,sha,3,3,0.9259712289817612,40,38.29835510253906
creditcard,medium,300,sha,4,4,0.9235769335724838,40,50.0461061000824
creditcard,medium,300,sha,5,5,0.9250118584782508,40,48.161092042922974
creditcard,medium,300,sha,6,6,0.9310133518458716,40,35.06096601486206
creditcard,medium,300,sha,7,7,0.9189161561236876,40,31.013813972473145
creditcard,medium,300,sha,8,8,0.9235934229954932,40,34.20270609855652
creditcard,medium,300,sha,9,9,0.9225095513407472,40,45.587395668029785
creditcard,medium,300,hyperband,0,0,0.927947507922426,206,200.6122829914093
creditcard,medium,300,hyperband,1,1,0.9319413773797492,206,222.62753009796145
creditcard,medium,300,hyperband,2,2,0.9315800184393525,206,198.8526349067688
creditcard,medium,300,hyperband,3,3,0.925174647139186,206,202.34494185447693
creditcard,medium,300,hyperband,4,4,0.925174647139186,206,261.18922901153564
creditcard,medium,300,hyperband,5,5,0.9250118584782508,206,274.0024356842041
creditcard,medium,300,hyperband,6,6,0.925102754267996,206,224.7837986946106
creditcard,medium,300,hyperband,7,7,0.9265672494351928,206,196.58074712753296
creditcard,medium,300,hyperband,8,8,0.9308186176420832,206,190.82951092720032
creditcard,medium,300,hyperband,9,9,0.9319413773797492,206,207.47312211990356
creditcard,high,600,random_search,0,0,0.9227663136505968,99,573.3018910884857
creditcard,high,600,random_search,1,1,0.9263360840336295,106,570.8131520748138
creditcard,high,600,random_search,2,2,0.925174647139186,122,576.8809430599213
creditcard,high,600,random_search,3,3,0.9286361924131462,109,574.3301239013672
creditcard,high,600,random_search,4,4,0.9308186176420832,31,596.221568107605
creditcard,high,600,random_search,5,5,0.9149848250805136,13,674.8054311275482
creditcard,high,600,random_search,6,6,0.9283756946251298,9,575.3927810192108
creditcard,high,600,random_search,7,7,0.9287112754153763,16,582.8407008647919
creditcard,high,600,random_search,8,8,0.922934663348605,96,581.6433095932007
creditcard,high,600,random_search,9,9,0.925174647139186,108,571.3611488342285
creditcard,high,600,sha,0,0,0.9218776387546138,40,42.782639026641846
creditcard,high,600,sha,1,1,0.919132605870008,40,36.509408950805664
creditcard,high,600,sha,2,2,0.925174647139186,40,36.18122386932373
creditcard,high,600,sha,3,3,0.9259712289817612,40,38.293474197387695
creditcard,high,600,sha,4,4,0.9235769335724838,40,48.08978319168091
creditcard,high,600,sha,5,5,0.9250118584782508,40,48.65934896469116
creditcard,high,600,sha,6,6,0.9310133518458716,40,35.48764491081238
creditcard,high,600,sha,7,7,0.9189161561236876,40,31.886600017547607
creditcard,high,600,sha,8,8,0.9235934229954932,40,34.53878402709961
creditcard,high,600,sha,9,9,0.9225095513407472,40,45.40198874473572
creditcard,high,600,hyperband,0,0,0.927947507922426,206,201.1443767547607
creditcard,high,600,hyperband,1,1,0.9319413773797492,206,223.08465003967285
creditcard,high,600,hyperband,2,2,0.9315800184393525,206,198.46222496032715
creditcard,high,600,hyperband,3,3,0.925174647139186,206,202.06172585487369
creditcard,high,600,hyperband,4,4,0.925174647139186,206,261.0542628765106
creditcard,high,600,hyperband,5,5,0.9250118584782508,206,274.1607460975647
creditcard,high,600,hyperband,6,6,0.925102754267996,206,223.9429428577423
creditcard,high,600,hyperband,7,7,0.9265672494351928,206,196.3195869922638
creditcard,high,600,hyperband,8,8,0.9308186176420832,206,193.1404778957367
creditcard,high,600,hyperband,9,9,0.9319413773797492,206,205.18581700325012
pendigits,very_low,60,random_search,0,0,0.9938442298868476,25,57.31690692901611
pendigits,very_low,60,random_search,1,1,0.994194889796156,30,58.09881901741028
pendigits,very_low,60,random_search,2,2,0.9942875695362876,26,59.84287405014038
pendigits,very_low,60,random_search,3,3,0.994516257449546,26,57.357675075531006
pendigits,very_low,60,random_search,4,4,0.9940460380198696,20,60.18280601501465
pendigits,very_low,60,random_search,5,5,0.9935271000227732,24,57.358152866363525
pendigits,very_low,60,random_search,6,6,0.9942854407216316,29,60.28849697113037
pendigits,very_low,60,random_search,7,7,0.9939539506776076,24,60.106441259384155
pendigits,very_low,60,random_search,8,8,0.9944245669626618,29,60.7710862159729
pendigits,very_low,60,random_search,9,9,0.993816143725796,26,59.83704614639282
pendigits,very_low,60,sha,0,0,0.9937443270019478,40,10.078130960464478
pendigits,very_low,60,sha,1,1,0.9927104718095892,40,6.34390115737915
pendigits,very_low,60,sha,2,2,0.9931592890038644,40,11.808195114135742
pendigits,very_low,60,sha,3,3,0.992251411436691,40,6.588955879211426
pendigits,very_low,60,sha,4,4,0.9922619769614176,40,10.93870210647583
pendigits,very_low,60,sha,5,5,0.9916332497368264,40,10.878483772277832
pendigits,very_low,60,sha,6,6,0.9929288436849136,40,6.583732843399048
pendigits,very_low,60,sha,7,7,0.9928309864675348,40,7.851835966110229
pendigits,very_low,60,sha,8,8,0.9941822355832208,40,11.267863035202026
pendigits,very_low,60,sha,9,9,0.9935897484121688,40,11.327685117721558
pendigits,very_low,60,hyperband,0,0,0.9938272665313004,206,46.578315019607544
pendigits,very_low,60,hyperband,1,1,0.9936297766904882,204,64.79091811180115
pendigits,very_low,60,hyperband,2,2,0.9937108112086092,206,49.40269613265991
pendigits,very_low,60,hyperband,3,3,0.9944031096955462,206,52.8698091506958
pendigits,very_low,60,hyperband,4,4,0.9936112294268212,206,59.16898202896118
pendigits,very_low,60,hyperband,5,5,0.9943979760011727,203,62.11488103866577
pendigits,very_low,60,hyperband,6,6,0.9937248322154468,204,65.41542291641235
pendigits,very_low,60,hyperband,7,7,0.9933996522256164,206,62.04585123062134
pendigits,very_low,60,hyperband,8,8,0.9939454611573504,206,52.00082731246948
pendigits,very_low,60,hyperband,9,9,0.9948704339882442,206,56.102582931518555
pendigits,low,120,random_search,0,0,0.9938442298868476,51,117.54304194450378
pendigits,low,120,random_search,1,1,0.994194889796156,52,115.53790092468262
pendigits,low,120,random_search,2,2,0.9942875695362876,54,118.14047408103944
pendigits,low,120,random_search,3,3,0.994516257449546,45,118.5104911327362
pendigits,low,120,random_search,4,4,0.9940460380198696,50,115.61070394515993
pendigits,low,120,random_search,5,5,0.9937286973457704,44,119.6129071712494
pendigits,low,120,random_search,6,6,0.9944198931102916,53,114.90467190742493
pendigits,low,120,random_search,7,7,0.9946375783585872,41,114.88718700408936
pendigits,low,120,random_search,8,8,0.9949895613851298,54,115.73276996612547
pendigits,low,120,random_search,9,9,0.993816143725796,43,114.26817202568054
pendigits,low,120,sha,0,0,0.9937443270019478,40,10.078701972961426
pendigits,low,120,sha,1,1,0.9927104718095892,40,6.701819896697998
pendigits,low,120,sha,2,2,0.9931592890038644,40,12.010782957077026
pendigits,low,120,sha,3,3,0.992251411436691,40,6.958939075469971
pendigits,low,120,sha,4,4,0.9922619769614176,40,10.770467042922974
pendigits,low,120,sha,5,5,0.9916332497368264,40,11.547492980957031
pendigits,low,120,sha,6,6,0.9929288436849136,40,6.4647510051727295
pendigits,low,120,sha,7,7,0.9928309864675348,40,7.675056219100952
pendigits,low,120,sha,8,8,0.9941822355832208,40,11.214990854263306
pendigits,low,120,sha,9,9,0.9935897484121688,40,11.378936052322388
pendigits,low,120,hyperband,0,0,0.9938272665313004,206,46.512967109680176
pendigits,low,120,hyperband,1,1,0.9936297766904882,206,68.98881316184998
pendigits,low,120,hyperband,2,2,0.9937108112086092,206,50.279568910598755
pendigits,low,120,hyperband,3,3,0.9944031096955462,206,52.21427774429321
pendigits,low,120,hyperband,4,4,0.9936112294268212,206,58.71869993209839
pendigits,low,120,hyperband,5,5,0.9943979760011727,206,68.55237793922424
pendigits,low,120,hyperband,6,6,0.9937248322154468,206,68.2396879196167
pendigits,low,120,hyperband,7,7,0.9933996522256164,206,62.36531114578247
pendigits,low,120,hyperband,8,8,0.9939454611573504,206,52.027023792266846
pendigits,low,120,hyperband,9,9,0.9948704339882442,206,55.85237908363342
pendigits,medium,300,random_search,0,0,0.9940696141625978,114,287.0317051410675
pendigits,medium,300,random_search,1,1,0.994194889796156,107,288.079962015152
pendigits,medium,300,random_search,2,2,0.9948548663528703,122,287.27406907081604
pendigits,medium,300,random_search,3,3,0.994645786813288,113,285.9680140018463
pendigits,medium,300,random_search,4,4,0.9940460380198696,113,293.9760308265686
pendigits,medium,300,random_search,5,5,0.993984219832012,85,288.9780218601227
pendigits,medium,300,random_search,6,6,0.9944198931102916,135,291.0710573196411
pendigits,medium,300,random_search,7,7,0.9946375783585872,113,286.22326493263245
pendigits,medium,300,random_search,8,8,0.9949895613851298,129,287.1996581554413
pendigits,medium,300,random_search,9,9,0.9941891127662656,114,287.38274216651917
pendigits,medium,300,sha,0,0,0.9937443270019478,40,9.805619955062866
pendigits,medium,300,sha,1,1,0.9927104718095892,40,6.46520209312439
pendigits,medium,300,sha,2,2,0.9931592890038644,40,12.14330506324768
pendigits,medium,300,sha,3,3,0.992251411436691,40,6.970729112625122
pendigits,medium,300,sha,4,4,0.9922619769614176,40,10.62119483947754
pendigits,medium,300,sha,5,5,0.9916332497368264,40,10.903064727783203
pendigits,medium,300,sha,6,6,0.9929288436849136,40,6.996826171875
pendigits,medium,300,sha,7,7,0.9928309864675348,40,7.831360101699829
pendigits,medium,300,sha,8,8,0.9941822355832208,40,11.354243993759155
pendigits,medium,300,sha,9,9,0.9935897484121688,40,11.163646936416626
pendigits,medium,300,hyperband,0,0,0.9938272665313004,206,46.71764898300171
pendigits,medium,300,hyperband,1,1,0.9936297766904882,206,68.58452868461609
pendigits,medium,300,hyperband,2,2,0.9937108112086092,206,49.702019929885864
pendigits,medium,300,hyperband,3,3,0.9944031096955462,206,52.19169998168945
pendigits,medium,300,hyperband,4,4,0.9936112294268212,206,58.90163779258728
pendigits,medium,300,hyperband,5,5,0.9943979760011727,206,68.74379110336304
pendigits,medium,300,hyperband,6,6,0.9937248322154468,206,68.7972149848938
pendigits,medium,300,hyperband,7,7,0.9933996522256164,206,61.5774621963501
pendigits,medium,300,hyperband,8,8,0.9939454611573504,206,51.36730718612671
pendigits,medium,300,hyperband,9,9,0.9948704339882442,206,56.28601026535034
pendigits,high,600,random_search,0,0,0.994410975626036,234,575.1046898365021
pendigits,high,600,random_search,1,1,0.9944018047834364,218,570.6778221130371
pendigits,high,600,random_search,2,2,0.9948548663528703,235,578.7558782100677
pendigits,high,600,random_search,3,3,0.994645786813288,223,570.1219310760498
pendigits,high,600,random_search,4,4,0.99419493535297,227,570.8615300655365
pendigits,high,600,random_search,5,5,0.9940802018144672,191,570.3099038600922
pendigits,high,600,random_search,6,6,0.9947524398689244,223,570.2696969509125
pendigits,high,600,random_search,7,7,0.9939539506776076,29,574.6037409305573
pendigits,high,600,random_search,8,8,0.9944245669626618,23,572.9340641498566
pendigits,high,600,random_search,9,9,0.993816143725796,29,570.098081111908
pendigits,high,600,sha,0,0,0.9937443270019478,40,93.89679527282716
pendigits,high,600,sha,1,1,0.9927104718095892,40,60.526522159576416
pendigits,high,600,sha,2,2,0.9931592890038644,40,120.35454392433168
pendigits,high,600,sha,3,3,0.992251411436691,40,64.14328193664551
pendigits,high,600,sha,4,4,0.9922619769614176,40,112.71441197395325
pendigits,high,600,sha,5,5,0.9916332497368264,40,117.14340996742249
pendigits,high,600,sha,6,6,0.9929288436849136,40,72.70344114303589
pendigits,high,600,sha,7,7,0.9928309864675348,40,81.89813303947449
pendigits,high,600,sha,8,8,0.9941822355832208,40,120.53731107711792
pendigits,high,600,sha,9,9,0.9861478655417704,7,868.5712628364563
pendigits,high,600,hyperband,0,0,0.9938272665313004,206,235.86517882347107
pendigits,high,600,hyperband,1,1,0.9936297766904882,206,66.63302803039551
pendigits,high,600,hyperband,2,2,0.9937108112086092,206,49.872901916503906
pendigits,high,600,hyperband,3,3,0.9944031096955462,206,51.46934390068054
pendigits,high,600,hyperband,4,4,0.9936112294268212,206,56.33704614639282
pendigits,high,600,hyperband,5,5,0.9943979760011727,206,66.46746516227722
pendigits,high,600,hyperband,6,6,0.9937248322154468,206,68.075932264328
pendigits,high,600,hyperband,7,7,0.9933996522256164,206,59.602442026138306
pendigits,high,600,hyperband,8,8,0.9939454611573504,206,50.87591195106506
pendigits,high,600,hyperband,9,9,0.9948704339882442,206,53.43634414672851
satimage,very_low,60,random_search,0,0,0.8969260042724502,26,58.54786014556885
satimage,very_low,60,random_search,1,1,0.8951909908274819,35,57.646726846694946
satimage,very_low,60,random_search,2,2,0.8944470132237443,27,57.264686822891235
satimage,very_low,60,random_search,3,3,0.8947100415635768,26,57.84388518333435
satimage,very_low,60,random_search,4,4,0.8963920682044378,25,57.7925660610199
satimage,very_low,60,random_search,5,5,0.8988628292660591,31,64.50312328338623
satimage,very_low,60,random_search,6,6,0.8989466258372557,30,61.11042022705078
satimage,very_low,60,random_search,7,7,0.896848682221035,27,59.62533903121948
satimage,very_low,60,random_search,8,8,0.9020892016850298,33,58.05580997467041
satimage,very_low,60,random_search,9,9,0.8986238945222556,26,57.65155506134033
satimage,very_low,60,sha,0,0,0.8888838131992015,40,7.437187910079956
satimage,very_low,60,sha,1,1,0.883834452488493,40,6.7675621509552
satimage,very_low,60,sha,2,2,0.8880331941499972,40,10.63548493385315
satimage,very_low,60,sha,3,3,0.8846252434910787,40,7.100637912750244
satimage,very_low,60,sha,4,4,0.8968324270042625,40,13.333333015441896
satimage,very_low,60,sha,5,5,0.8893288877321295,40,8.34501576423645
satimage,very_low,60,sha,6,6,0.8949520807482627,40,6.966444253921509
satimage,very_low,60,sha,7,7,0.895047837951244,40,5.735304117202759
satimage,very_low,60,sha,8,8,0.902583618169068,40,9.12307596206665
satimage,very_low,60,sha,9,9,0.896765489711484,40,7.742886304855347
satimage,very_low,60,hyperband,0,0,0.8949824164437928,206,47.18416094779968
satimage,very_low,60,hyperband,1,1,0.8977320924620584,206,44.06076908111572
satimage,very_low,60,hyperband,2,2,0.895075281393853,206,44.75491571426392
satimage,very_low,60,hyperband,3,3,0.8914927042308235,206,39.14398217201233
satimage,very_low,60,hyperband,4,4,0.8968324270042625,206,46.13013577461243
satimage,very_low,60,hyperband,5,5,0.8978737001149222,206,53.625442028045654
satimage,very_low,60,hyperband,6,6,0.8965596565948334,206,43.102015018463135
satimage,very_low,60,hyperband,7,7,0.8987648315739335,206,47.93431901931763
satimage,very_low,60,hyperband,8,8,0.902583618169068,206,41.13519310951233
satimage,very_low,60,hyperband,9,9,0.8962078354015249,206,40.73996186256409
satimage,low,120,random_search,0,0,0.9037005047560172,57,115.80442118644714
satimage,low,120,random_search,1,1,0.8976260515638982,62,114.19767570495604
satimage,low,120,random_search,2,2,0.8994615060907876,61,114.14097571372986
satimage,low,120,random_search,3,3,0.8962363517947254,50,116.2872941493988
satimage,low,120,random_search,4,4,0.8963920682044378,63,114.27625012397766
satimage,low,120,random_search,5,5,0.8988628292660591,50,116.3396680355072
satimage,low,120,random_search,6,6,0.901354231653962,55,121.43701004981996
satimage,low,120,random_search,7,7,0.896848682221035,43,117.23916268348694
satimage,low,120,random_search,8,8,0.9020892016850298,57,117.55255603790285
satimage,low,120,random_search,9,9,0.9012449500798444,49,116.57280111312866
satimage,low,120,sha,0,0,0.8888838131992015,40,6.994003057479858
satimage,low,120,sha,1,1,0.883834452488493,40,6.61137318611145
satimage,low,120,sha,2,2,0.8880331941499972,40,11.235703945159912
satimage,low,120,sha,3,3,0.8846252434910787,40,7.281661033630371
satimage,low,120,sha,4,4,0.8968324270042625,40,13.037106275558472
satimage,low,120,sha,5,5,0.8893288877321295,40,8.267472743988037
satimage,low,120,sha,6,6,0.8949520807482627,40,7.165672302246094
satimage,low,120,sha,7,7,0.895047837951244,40,5.79191780090332
satimage,low,120,sha,8,8,0.902583618169068,40,9.347965002059937
satimage,low,120,sha,9,9,0.896765489711484,40,7.62484884262085
satimage,low,120,hyperband,0,0,0.8949824164437928,206,46.56760096549988
satimage,low,120,hyperband,1,1,0.8977320924620584,206,43.801846981048584
satimage,low,120,hyperband,2,2,0.895075281393853,206,45.585731983184814
satimage,low,120,hyperband,3,3,0.8914927042308235,206,39.90713310241699
satimage,low,120,hyperband,4,4,0.8968324270042625,206,45.918400049209595
satimage,low,120,hyperband,5,5,0.8978737001149222,206,54.1877498626709
satimage,low,120,hyperband,6,6,0.8965596565948334,206,42.90925407409668
satimage,low,120,hyperband,7,7,0.8987648315739335,206,48.16090703010559
satimage,low,120,hyperband,8,8,0.902583618169068,206,42.397104263305664
satimage,low,120,hyperband,9,9,0.8962078354015249,206,39.88329434394837
satimage,medium,300,random_search,0,0,0.9037005047560172,124,285.5671081542969
satimage,medium,300,random_search,1,1,0.8976260515638982,124,287.1436867713928
satimage,medium,300,random_search,2,2,0.8994615060907876,142,286.9084458351135
satimage,medium,300,random_search,3,3,0.9000163264651508,128,286.17595386505127
satimage,medium,300,random_search,4,4,0.9008169956170348,125,286.00253891944885
satimage,medium,300,random_search,5,5,0.8988628292660591,104,292.78161001205444
satimage,medium,300,random_search,6,6,0.901354231653962,140,285.4290747642517
satimage,medium,300,random_search,7,7,0.8978766166844087,122,286.25240898132324
satimage,medium,300,random_search,8,8,0.9020892016850298,135,286.1468369960785
satimage,medium,300,random_search,9,9,0.902166502301454,132,285.789479970932
satimage,medium,300,sha,0,0,0.8888838131992015,40,6.987276792526245
satimage,medium,300,sha,1,1,0.883834452488493,40,6.716623306274414
satimage,medium,300,sha,2,2,0.8880331941499972,40,11.12069010734558
satimage,medium,300,sha,3,3,0.8846252434910787,40,7.05701208114624
satimage,medium,300,sha,4,4,0.8968324270042625,40,13.283046245574951
satimage,medium,300,sha,5,5,0.8893288877321295,40,8.966790914535522
satimage,medium,300,sha,6,6,0.8949520807482627,40,6.853241920471191
satimage,medium,300,sha,7,7,0.895047837951244,40,5.691057920455933
satimage,medium,300,sha,8,8,0.902583618169068,40,9.28560996055603
satimage,medium,300,sha,9,9,0.896765489711484,40,7.382328033447266
satimage,medium,300,hyperband,0,0,0.8949824164437928,206,46.29088807106018
satimage,medium,300,hyperband,1,1,0.8977320924620584,206,43.347110748291016
satimage,medium,300,hyperband,2,2,0.895075281393853,206,44.03129696846008
satimage,medium,300,hyperband,3,3,0.8914927042308235,206,39.066291093826294
satimage,medium,300,hyperband,4,4,0.8968324270042625,206,45.941612005233765
satimage,medium,300,hyperband,5,5,0.8978737001149222,206,54.02120590209961
satimage,medium,300,hyperband,6,6,0.8965596565948334,206,43.561325788497925
satimage,medium,300,hyperband,7,7,0.8987648315739335,206,48.488722801208496
satimage,medium,300,hyperband,8,8,0.902583618169068,206,41.99052023887634
satimage,medium,300,hyperband,9,9,0.8962078354015249,206,40.65417981147766
satimage,high,600,random_search,0,0,0.9037005047560172,262,571.5585453510284
satimage,high,600,random_search,1,1,0.9021580103735012,252,573.1973311901093
satimage,high,600,random_search,2,2,0.9008362951253548,269,570.9028069972992
satimage,high,600,random_search,3,3,0.9000163264651508,257,570.5901279449463
satimage,high,600,random_search,4,4,0.9008169956170348,274,572.8620729446411
satimage,high,600,random_search,5,5,0.8988628292660591,223,572.6281299591064
satimage,high,600,random_search,6,6,0.90219086216815,263,570.3508439064026
satimage,high,600,random_search,7,7,0.9012734228104206,239,571.5263109207153
satimage,high,600,random_search,8,8,0.9020892016850298,275,570.8178608417511
satimage,high,600,random_search,9,9,0.902166502301454,250,570.3701870441437
satimage,high,600,sha,0,0,0.8888838131992015,40,7.371086835861206
satimage,high,600,sha,1,1,0.883834452488493,40,6.820300102233887
satimage,high,600,sha,2,2,0.8880331941499972,40,11.215782165527344
satimage,high,600,sha,3,3,0.8846252434910787,40,7.481635093688965
satimage,high,600,sha,4,4,0.8968324270042625,40,13.259004831314089
satimage,high,600,sha,5,5,0.8893288877321295,40,8.312620162963867
satimage,high,600,sha,6,6,0.8949520807482627,40,7.324878931045532
satimage,high,600,sha,7,7,0.895047837951244,40,5.912163972854614
satimage,high,600,sha,8,8,0.902583618169068,40,9.26032328605652
satimage,high,600,sha,9,9,0.896765489711484,40,8.13970398902893
satimage,high,600,hyperband,0,0,0.8949824164437928,206,45.67332601547241
satimage,high,600,hyperband,1,1,0.8977320924620584,206,43.34151816368103
satimage,high,600,hyperband,2,2,0.895075281393853,206,45.13358736038208
satimage,high,600,hyperband,3,3,0.8914927042308235,206,39.445363998413086
satimage,high,600,hyperband,4,4,0.8968324270042625,206,45.333081007003784
satimage,high,600,hyperband,5,5,0.8978737001149222,206,53.699363708496094
satimage,high,600,hyperband,6,6,0.8965596565948334,206,43.73178291320801
satimage,high,600,hyperband,7,7,0.8987648315739335,206,46.94200301170349
satimage,high,600,hyperband,8,8,0.902583618169068,206,41.2307767868042
satimage,high,600,hyperband,9,9,0.8962078354015249,206,40.536664962768555
